probe_id,probe_subtype,tier,dataset,base_text_preview,probe_text_preview,j1_name,j1_equivalent,j1_confidence,j1_failures,j1_reason,j2_name,j2_equivalent,j2_confidence,j2_failures,j2_reason
INV_SEM_flan-t5-large_TSAR_08-a2,semantic,1,TSAR2025,"Dreams of a phone call from an old friend or the death of someone close, for example, are more likely to be the result of coincidence than prophecy. And, of course, we probably choose to forget all th","Dreams of a phone call from an old friend or the death of someone close, for example, are more likely to be the result of coincidence than prophecy. And, of course, we probably choose to forget all th",claude-haiku,True,high,[],"The transformation only changes 'don't happen' to 'do not happen,' which is a stylistic variation with identical semantic content and no impact on meaning.",mistral-large-3,False,high,['NEGATION'],"The transformed text uses 'but they do not happen' instead of 'but they don't happen', slightly altering the negation structure."
INV_SEM_flan-t5-large_ASSET_test_0003,semantic,1,ASSET,"His next work, Saturday, follows an especially eventful day in the life of a successful neurosurgeon.","His next work , Saturday , follows an eventful day in the life of a successful neurosurgeon.",claude-haiku,False,high,['CONTENT'],"The original specifies 'an especially eventful day' while the transformed text removes the intensifier 'especially', changing the degree of emphasis on how eventful the day was.",mistral-large-3,True,high,[],
INV_SEM_flan-t5-large_ASSET_test_0007,semantic,1,ASSET,"Following the drummers are dancers, who often play the sogo (a tiny drum that makes almost no sound) and tend to have more elaborate — even acrobatic — choreography.","The dancers follow the drummers, who often play the sogo (a tiny drum that makes almost no sound) and tend to have more elaborate — even acrobatic — choreography.",claude-haiku,False,high,"['AGENTS', 'ACTIONS']","The original states dancers follow drummers and dancers play sogo; the transformed states drummers follow dancers and drummers play sogo, reversing the agent-action relationships.",mistral-large-3,True,high,[],"The transformation only changes the sentence structure but keeps all entities, events, and facts intact."
INV_SEM_flan-t5-large_ASSET_test_0017,semantic,1,ASSET,Fives is a British sport believed to derive from the same origins as many racquet sports.,Fives is a British sport that originated from the same origins as many racquet sports.,claude-haiku,True,high,[],Both sentences convey that Fives is a British sport sharing common origins with other racquet sports; 'believed to derive' and 'originated from' express the same etymological relationship.,mistral-large-3,False,high,['MODALS'],"The original text uses 'believed to derive,' indicating a level of uncertainty, while the transformed text uses 'originated,' which states the origin as a fact."
INV_SEM_flan-t5-large_ASSET_test_0030,semantic,1,ASSET,"Some towns on the Eyre Highway in the south-east corner of Western Australia, between the South Australian border almost as far as Caiguna, do not follow official Western Australian time.","Some towns on the Eyre Highway in the south-east corner of Western Australia, between the South Australian border and Caiguna, do not follow the official time of Western Australia.",claude-haiku,False,high,['CONTENT'],"The original specifies 'almost as far as Caiguna' (indicating the range extends nearly to but not quite reaching Caiguna), while the transformed text states 'and Caiguna' (indicating the range extends to and includes Caiguna), changing the geographical scope.",mistral-large-3,True,high,[],"The transformed text maintains the same entities, events, and facts as the original text."
INV_SEM_flan-t5-large_ASSET_test_0124,semantic,1,ASSET,Dry air wrapping around the southern periphery of the cyclone eroded most of the deep convection by early on September 12.,Dry air around the southern periphery of the cyclone eroded most of the deep convection by early on September 12.,claude-haiku,True,high,[],The removal of 'wrapping' does not materially change the meaning; 'dry air around' conveys the same spatial relationship and the same erosion of convection occurred at the same time.,mistral-large-3,False,high,['ACTIONS'],"The transformed text omits the phrase 'wrapping around', which changes the described event."
INV_SEM_flan-t5-large_ASSET_test_0127,semantic,2,ASSET,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.","That same year he also received a mechanics certificate, becoming the youngest certified airplane mechanic in New York.",claude-haiku,True,high,[],"Both 'certificated' and 'certified' are semantically equivalent terms describing someone who has obtained official credentials, with 'certified' being more commonly used in modern English.",mistral-large-3,False,high,['CONTENT'],"The term 'certificated' is changed to 'certified', which are not exact synonyms and may have different implications."
INV_SEM_flan-t5-large_ASSET_test_0190,semantic,1,ASSET,"Dr. David Lindenmeyer (Australian National University) has argued that the need for nest boxes indicates that logging practices are not ecologically sustainable, for conserving hollow-dependent specie","David Lindenmeyer (Australian National University) has argued that the need for nest boxes indicates that logging practices are not ecologically sustainable, for conserving hollow-dependent species li",claude-haiku,True,high,[],"Removing the title 'Dr.' does not change the semantic content, agents, actions, or facts conveyed; the argument and its substance remain identical.",mistral-large-3,False,high,['AGENTS'],The title 'Dr.' is omitted in the transformed text.
INV_SEM_flan-t5-large_ASSET_test_0214,semantic,1,ASSET,"The name survives as a brand for a related spin-off digital television channel, digital radio station, and website which have survived the demise of the printed magazine.","The name survives as a brand for a related digital television channel, digital radio station, and website which have survived the demise of the printed magazine.",claude-haiku,False,high,['CONTENT'],"The original specifies 'spin-off' descriptors for the digital media entities, while the transformed version omits this qualifier, which changes the nature of the relationship between the original entity and the surviving brands.",mistral-large-3,True,high,[],The transformed text is identical to the original text.
INV_SEM_flan-t5-large_ASSET_test_0226,semantic,1,ASSET,"A historian has stated that ""it was quinine's efficacy that gave colonists fresh opportunities to swarm into the Gold Coast, Nigeria and other parts of west Africa""."," it was quinine 's efficacy that gave colonists fresh opportunities to swarm into the Gold Coast , Nigeria and other parts of west Africa "".",claude-haiku,False,high,"['AGENTS', 'CONTENT']","The transformed text removes the attribution to 'a historian has stated that' and presents the claim as unattributed direct fact rather than reported speech, altering the semantic relationship between the speaker and the statement.",mistral-large-3,True,high,[],"The transformed text has minor formatting differences but preserves all entities, events, and content."
INV_SEM_flan-t5-large_ASSET_test_0246,semantic,1,ASSET,"In approximate relation to the parties' respective strength in the Federal Assembly, the seats were distributed as follows: Free Democratic Party (FDP): 2 members, Christian Democratic People's Party ","In accordance with the parties' respective strength in the Federal Assembly, the seats were distributed as follows: Free Democratic Party (FDP): 2 members, Christian Democratic People's Party (CVP): 2",claude-haiku,False,high,['CONTENT'],"The original states 'approximate relation' while the transformed states 'accordance with,' which changes the precision claim from approximate to exact alignment.",mistral-large-3,True,high,[],The transformation from 'approximate relation' to 'in accordance with' does not change the meaning of the sentence.
