probe_id,model,probe_family,probe_subtype,tier,dataset,generator_model,base_item_id,scoring_method,rule_score,judge_verified,final_score,similarity,read_delta,overlap,detail_found,base_readability,probe_readability,rule_reason,critical_detail,detail_exact_match,detail_word_overlap,judge_1_name,judge_1_equiv,judge_1_confidence,judge_2_name,judge_2_equiv,judge_2_confidence,base_output_preview,probe_output_preview
INV_LEX_ASSET_test_0135,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0135,rule_then_judge,1,True,1,0.9333,0.0,,,8.39,8.39,"sim=PASS(0.933),read_delta=PASS(0.0)",,,,claude-haiku,True,high,mistral-large-3,True,high,"Naas is a major ""Dublin Suburb"" town, with many people living in Naas and working in Dublin.","Naas is a major ""Dublin Suburb"" town, with many persons living in Naas and working in Dublin."
INV_LEX_ASSET_test_0136,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0136,rule_then_judge,1,True,1,0.9545,0.49,,,13.93,13.44,"sim=PASS(0.955),read_delta=PASS(0.5)",,,,claude-haiku,True,high,mistral-large-3,True,high,"Acanthopholis's armour consisted of oval plates set almost horizontally into the skin, with spikes protruding from the neck and shoulder area, along the spine.","Acanthopholis's armour consisted of oval plates set almost horizontally into the skin, with spikes protruding from the neck and shoulder region, along the spine."
INV_LEX_ASSET_test_0138,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0138,rule_then_judge,1,True,1,0.9333,0.74,,,9.09,9.82,"sim=PASS(0.933),read_delta=PASS(0.7)",,,,claude-haiku,True,high,mistral-large-3,True,high,"Conversely, bills proposed by the Law Commission, and consolidation bills, start in the House of Lords.","Conversely, bills proposed by the Law Commission, and consolidation bills, begin in the House of Lords."
INV_LEX_ASSET_test_0141,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0141,rule_then_judge,1,True,1,0.9167,1.82,,,8.54,10.36,"sim=PASS(0.917),read_delta=PASS(1.8)",,,,claude-haiku,True,high,mistral-large-3,True,high,Bone marrow is the flexible tissue found in the hollow interior of bones.,Bone marrow is the flexible tissue located in the hollow interior of bones.
INV_LEX_ASSET_test_0143,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0143,rule_then_judge,1,True,1,0.9286,0.74,,,8.35,9.09,"sim=PASS(0.929),read_delta=PASS(0.7)",,,,claude-haiku,True,high,mistral-large-3,True,high,"Monteux is a commune of the Vaucluse département in southern France, in the area Provence-Alpes-Côte d'Azur.","Monteux is a commune of the Vaucluse département in southern France, in the territory Provence-Alpes-Côte d'Azur."
INV_LEX_ASSET_test_0144,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0144,rule_then_judge,1,True,1,0.9667,0.0,,,15.33,15.33,"sim=PASS(0.967),read_delta=PASS(0.0)",,,,claude-haiku,True,high,mistral-large-3,True,high,"MacGruber starts asking for simple objects to make something to defuse the bomb, but he is later distracted by something (usually involving his personal life) that makes him run out of time.","MacGruber starts asking for simple objects to build something to defuse the bomb, but he is later distracted by something (usually involving his personal life) that makes him run out of time."
INV_LEX_ASSET_test_0147,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0147,rule_then_judge,1,False,0,0.9474,0.0,,,12.7,12.7,"sim=PASS(0.947),read_delta=PASS(0.0)",,,,claude-haiku,False,high,mistral-large-3,False,high,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.","The PAD named for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin."
INV_LEX_ASSET_test_0156,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0156,rule_then_judge,1,True,1,0.95,0.0,,,9.46,9.46,"sim=PASS(0.950),read_delta=PASS(0.0)",,,,claude-haiku,True,high,mistral-large-3,True,high,"Eugowra is said to be named after the Indigenous Australian word meaning "" The place where the sand washes down the hill "".","Eugowra is said to be named after the Indigenous Australian word meaning "" The spot where the sand washes down the hill ""."
INV_LEX_ASSET_test_0161,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0161,rule_then_judge,1,True,1,0.9167,0.0,,,9.74,9.74,"sim=PASS(0.917),read_delta=PASS(0.0)",,,,claude-haiku,True,high,mistral-large-3,True,high,Gumbasia was created in a style Vorkapich taught called Kinesthetic Film Principles.,Gumbasia was created in a style Vorkapich taught named Kinesthetic Film Principles.
INV_LEX_ASSET_test_0167,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0167,rule_then_judge,1,False,0,0.9677,0.36,,,8.37,8.01,"sim=PASS(0.968),read_delta=PASS(0.4)",,,,claude-haiku,False,high,mistral-large-3,False,high,"The Kindle 2 features 16-level grayscale display, improved battery life, 20 percent faster page-refreshing, a text-to-speech option to read the text aloud, and overall thickness reduced from 0.8 to 0.","The Kindle 2 features 16-level grayscale show, improved battery life, 20 percent faster page-refreshing, a text-to-speech option to read the text aloud, and overall thickness reduced from 0.8 to 0.36 "
INV_LEX_ASSET_test_0172,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0172,rule_then_judge,1,False,0,0.9259,0.42,,,16.4,16.82,"sim=PASS(0.926),read_delta=PASS(0.4)",,,,claude-haiku,False,high,mistral-large-3,False,high,"In late 2004, Suleman made headlines by cutting Howard Stern's radio show from four Citadel stations, citing Stern's frequent discussions regarding his upcoming move to Sirius Satellite Radio.","In late 2004, Suleman made headlines by cutting Howard Stern's radio display from four Citadel stations, citing Stern's frequent discussions regarding his upcoming shift to Sirius Satellite Radio."
INV_LEX_ASSET_test_0178,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0178,rule_then_judge,1,True,1,0.9474,1.12,,,7.77,8.9,"sim=PASS(0.947),read_delta=PASS(1.1)",,,,claude-haiku,True,high,mistral-large-3,True,high,Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an.,Roof tiles dating back to the Tang Dynasty with this symbol have been discovered west of the ancient city of Chang'an.
INV_LEX_ASSET_test_0183,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0183,rule_then_judge,1,False,0,0.9474,0.54,,,13.37,13.91,"sim=PASS(0.947),read_delta=PASS(0.5)",,,,claude-haiku,False,high,mistral-large-3,False,high,A matchbook is a small cardboard folder (matchcover) enclosing a quantity of matches and having a coarse striking surface on the exterior.,A matchbook is a minor cardboard folder (matchcover) enclosing a quantity of matches and having a coarse striking surface on the exterior.
INV_LEX_ASSET_test_0190,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0190,rule_then_judge,1,False,0,0.9434,0.7,,,21.88,22.58,"sim=PASS(0.943),read_delta=PASS(0.7)",,,,claude-haiku,False,high,mistral-large-3,False,high,"David Lindenmeyer (Australian National University) has argued that the need for nest boxes indicates that logging practices are not ecologically sustainable, for conserving hollow-dependent species li","Dr. David Lindenmeyer (Australian National University) has argued that the require for nest boxes indicates that logging practices are not ecologically sustainable, for conserving hollow-dependent spe"
INV_LEX_ASSET_test_0192,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0192,rule_then_judge,1,True,1,0.9,1.77,,,11.68,13.45,"sim=PASS(0.900),read_delta=PASS(1.8)",,,,claude-haiku,True,high,mistral-large-3,True,high,Small value inductors can also be built on integrated circuits using the same processes that are used to make transistors.,Tiny value inductors can also be constructed on integrated circuits using the same processes that are used to make transistors.
INV_LEX_ASSET_test_0194,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0194,rule_then_judge,0,True,1,0.8966,3.87,,,8.41,12.29,"sim=PASS(0.897),read_delta=FAIL(3.9)",,,,claude-haiku,True,high,mistral-large-3,True,high,The wounds inflicted by a club are known as bludgeoning or blunt-force trauma injuries.,The wounds inflicted by a club are generally acknowledged as bludgeoning or blunt-force trauma injuries.
INV_LEX_ASSET_test_0199,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0199,rule_then_judge,1,False,0,0.9474,1.07,,,13.91,14.98,"sim=PASS(0.947),read_delta=PASS(1.1)",,,,claude-haiku,False,high,mistral-large-3,False,high,Computer performance is characterized by the amount of useful work accomplished by a computer system compared to the time and resources used.,Computer performance is characterized by the amount of useful operate accomplished by a computer system compared to the time and resources used.
INV_LEX_ASSET_test_0200,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0200,rule_then_judge,1,True,1,0.9167,2.53,,,5.88,8.41,"sim=PASS(0.917),read_delta=PASS(2.5)",,,,claude-haiku,True,high,mistral-large-3,True,high,Some of the largest reservoirs in the world can be found along the Volga.,Some of the largest reservoirs in the world can be identified along the Volga.
INV_LEX_ASSET_test_0207,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0207,rule_then_judge,1,True,1,1.0,0.0,,,11.78,11.78,"sim=PASS(1.000),read_delta=PASS(0.0)",,,,claude-haiku,True,high,mistral-large-3,True,high,Notable features of the design include key-dependent S-boxes and a highly complex key schedule.,Notable features of the design include key-dependent S-boxes and a highly complex key schedule.
INV_LEX_ASSET_test_0220,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0220,rule_then_judge,1,True,1,0.9677,0.33,,,22.38,22.05,"sim=PASS(0.968),read_delta=PASS(0.3)",,,,claude-haiku,True,high,mistral-large-3,True,high,"Depending on the context, another closely-related meaning of constituent is that of a citizen residing in the area governed, represented, or otherwise served by a politician; sometimes this is restric","Depending on the context, another closely-related meaning of constituent is that of a citizen residing in the region governed, represented, or otherwise served by a politician; sometimes this is restr"
INV_LEX_ASSET_test_0231,flan-t5-large,invariance,lexical,2,ASSET,rule_based,ASSET_test_0231,rule_then_judge,1,True,1,0.9167,0.0,,,7.77,7.77,"sim=PASS(0.917),read_delta=PASS(0.0)",,,,claude-haiku,True,high,mistral-large-3,True,high,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.","These ideally offer excellent habitat for chinkara, hog deer and blue bull."
INV_LEX_ASSET_test_0234,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0234,rule_then_judge,1,True,1,0.95,0.56,,,12.83,13.39,"sim=PASS(0.950),read_delta=PASS(0.6)",,,,claude-haiku,True,high,mistral-large-3,True,high,"For Rowling, this scene is important because it shows Harry's bravery, and by retrieving Cedric's corpse, he demonstrates selflessness and compassion.","For Rowling, this scene is significant because it shows Harry's bravery, and by retrieving Cedric's corpse, he demonstrates selflessness and compassion."
INV_LEX_ASSET_test_0245,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0245,rule_then_judge,1,True,1,0.9545,0.51,,,12.88,12.36,"sim=PASS(0.955),read_delta=PASS(0.5)",,,,claude-haiku,True,high,mistral-large-3,True,high,"Version 2009.1 provides a USB installer to create a Live USB, where the user's configuration and personal data can be saved if desired.","Version 2009.1 provides a USB installer to make a Live USB, where the user's configuration and personal data can be saved if desired."
INV_LEX_ASSET_test_0250,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0250,rule_then_judge,1,False,0,0.9412,1.86,,,9.83,11.69,"sim=PASS(0.941),read_delta=PASS(1.9)",,,,claude-haiku,False,high,mistral-large-3,False,high,"The singles from the album included ""By the Way"", ""The Zephyr Song"", ""Ca n't Stop"", ""Dosed"" and ""Universally Speaking"".","The singles from the album included ""By the Way"", ""The Zephyr Song"", ""Ca n't Discontinue"", ""Dosed"" and ""Universally Speaking""."
INV_LEX_ASSET_test_0254,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0254,rule_then_judge,1,True,1,0.9545,0.47,,,15.87,15.4,"sim=PASS(0.955),read_delta=PASS(0.5)",,,,claude-haiku,True,high,mistral-large-3,True,high,"The area covered by the warning issued on September 22 was extended southwards as Jose intensified, before being canceled soon after landfall on September 23.","The region covered by the warning issued on September 22 was extended southwards as Jose intensified, before being canceled soon after landfall on September 23."
INV_LEX_ASSET_test_0256,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0256,rule_then_judge,1,False,0,0.9545,0.47,,,15.4,15.87,"sim=PASS(0.955),read_delta=PASS(0.5)",,,,claude-haiku,True,high,mistral-large-3,False,high,"The latter provided audiences with the sort of information later provided by intertitles, and can help historians imagine what the film may have been like.","The latter provided audiences with the sort of information later provided by intertitles, and can assist historians imagine what the film may have been like."
INV_LEX_ASSET_test_0265,flan-t5-large,invariance,lexical,1,ASSET,rule_based,ASSET_test_0265,rule_then_judge,1,True,1,0.9286,0.84,,,13.47,12.63,"sim=PASS(0.929),read_delta=PASS(0.8)",,,,claude-haiku,True,high,mistral-large-3,True,high,Some reports read that various factors increase the likelihood of both paralysis and hallucinations.,Some reports read that various factors boost the likelihood of both paralysis and hallucinations.
