probe_id,probe_subtype,tier,dataset,base_text_preview,probe_text_preview,j1_name,j1_equivalent,j1_confidence,j1_failures,j1_reason,j2_name,j2_equivalent,j2_confidence,j2_failures,j2_reason
INV_LEX_ASSET_val_1872,lexical,1,ASSET,"Sthenurine forelimbs were long with two extra-long fingers and claws compared with the relatively small, stiff arms of modern macropods.","Sthenurine forelimbs were long with two extra-long fingers and claws compared with the relatively tiny, stiff arms of modern macropods.",claude-haiku,True,high,[],"Both texts convey identical meaning: 'small' and 'tiny' are synonymous descriptors in this comparative context, and all other agents, actions, and content remain unchanged.",mistral-large-3,False,high,['CONTENT'],The term 'tiny' is not semantically equivalent to 'small' as it exaggerates the size difference.
INV_LEX_ASSET_val_1877,lexical,1,ASSET,"South India is the area encompassing India's states of Andhra Pradesh, Karnataka, Kerala and Tamil Nadu as well as the union territories of Lakshadweep and Pondicherry, occupying 19.31% of area.","South India is the region encompassing India's states of Andhra Pradesh, Karnataka, Kerala and Tamil Nadu as well as the union territories of Lakshadweep and Pondicherry, occupying 19.31% of zone.",claude-haiku,False,high,['CONTENT'],"The word 'zone' in the transformed text is not semantically equivalent to 'area' in the original text, as 'zone' typically refers to a designated section or district while 'area' refers to the physical extent or space.",mistral-large-3,True,high,[],The transformation from 'area' to 'zone' does not change the meaning.
INV_LEX_ASSET_val_1919,,,,"History Vaihingen may date back as far as 799 a. d., but the documents are not clear.","History Vaihingen may date back as far as 799 a. d., but the documents are not apparent.",claude-haiku,,parse_error,['JSON_PARSE'],"{
  ""equivalent"": false,
  ""confidence"": ""high"",
  ""failures"": [""CONTENT""],
  ""reason"": ""Not clear"" and ""not apparent"" have different meanings; the former refers to lack of clarity in documents while ",mistral-large-3,False,high,['CONTENT'],The term 'clear' in the original text is not semantically equivalent to 'apparent' in the transformed text.
INV_LEX_ASSET_val_1947,lexical,1,ASSET,"As a result of Selene being conflated with Artemis, later writers sometimes referred to Selene as a daughter of Zeus, like Artemis, or of Pallas the Titan.","As a effect of Selene being conflated with Artemis, later writers sometimes referred to Selene as a daughter of Zeus, like Artemis, or of Pallas the Titan.",claude-haiku,True,high,[],Both texts convey identical semantic meaning; 'as a result of' and 'as a effect of' are functionally equivalent causal connectors despite the latter being grammatically awkward.,mistral-large-3,False,high,['ACTIONS'],The phrase 'As a effect of' does not preserve the meaning of 'As a result of'
INV_SYN_ASSET_test_0042,syntactic,1,ASSET,"As a result, although many mosques will not enforce violations, both men and women when attending a mosque must adhere to these guidelines.","Although many mosques will not enforce violations, both men and women when attending a mosque must adhere to these guidelines, as a result,.",claude-haiku,False,high,['CONTENT'],"The transformed text has a misplaced comma after 'as a result' that creates a grammatical error and changes the logical flow, making it syntactically incorrect even though core semantic elements remain.",mistral-large-3,True,high,[],"The sentences have the same entities, events, and preserve all facts, with only a minor reordering of phrases."
INV_SYN_ASSET_val_0631,syntactic,1,ASSET,"Initially about 30,000 people moved to the goldfields, but by 1863 this had declined to about 3,500 because of the difficult mining conditions.","Because of the difficult mining conditions, initially about 30,000 people moved to the goldfields, but by 1863 this had declined to about 3,500.",claude-haiku,True,high,[],"Both texts contain identical agents (people), actions (moved, declined), numbers (30,000, 3,500, 1863), and causal relationship; only the word order of the causal clause is rearranged.",mistral-large-3,False,high,[' CONDITIONS'],"The transformed text suggests that the difficult mining conditions were the reason for the initial move, whereas the original text indicates that the conditions were the reason for the decline in numbers."
INV_SYN_ASSET_val_0802,syntactic,1,ASSET,"While there he meets a young half-black boy by the name of Arthur Stuart, the son of a slave and a slave-owner who has been adopted by the owners of the local guesthouse.",The son of a slave and a slave-owner who has been adopted by the owners of the local guesthouse while there he meets a young half-black boy by the name of arthur stuart.,claude-haiku,True,high,[],"Both texts contain identical semantic content: the meeting with Arthur Stuart, his mixed-race parentage, adoption status, and adoptive family, with only syntactic reordering and minor capitalization differences.",mistral-large-3,False,high,"['AGENTS', 'CONTENT']","The transformed text reorders the phrase, which changes the agent performing the action of meeting."
INV_SYN_ASSET_val_1938,syntactic,1,ASSET,"While collaborating with Mylène Farmer and Laurent Boutonnat, Alizée released two albums — both of which were hits inside and outside of France.",Alizée released two albums — both of which were hits inside and outside of France while collaborating with mylène farmer and laurent boutonnat.,claude-haiku,True,high,[],"Both sentences convey identical information about Alizée releasing two hit albums while collaborating with Mylène Farmer and Laurent Boutonnat, with only word order and capitalization differing.",mistral-large-3,False,high,['ACTIONS'],The timing of the collaboration is ambiguous in the transformed text.
INV_SEM_flan-t5-large_ASSET_test_0017,semantic,1,ASSET,Fives is a British sport believed to derive from the same origins as many racquet sports.,Fives is a British sport that originated from the same origins as many racquet sports.,claude-haiku,True,high,[],Both sentences convey that Fives is a British sport sharing common origins with other racquet sports; 'believed to derive' and 'originated from' express the same etymological relationship.,mistral-large-3,False,high,['MODALS'],"Original uses 'believed to derive' indicating uncertainty, while transformed uses 'originated' indicating certainty."
INV_SEM_flan-t5-large_ASSET_test_0124,semantic,1,ASSET,Dry air wrapping around the southern periphery of the cyclone eroded most of the deep convection by early on September 12.,Dry air around the southern periphery of the cyclone eroded most of the deep convection by early on September 12.,claude-haiku,True,high,[],The removal of 'wrapping' does not materially change the meaning; 'dry air around' conveys the same spatial relationship and the same erosion of convection occurred at the same time.,mistral-large-3,False,high,['ACTIONS'],"The transformed text omits the phrase 'wrapping around,' which changes the described event."
INV_SEM_flan-t5-large_ASSET_test_0127,semantic,2,ASSET,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.","That same year he also received a mechanics certificate, becoming the youngest certified airplane mechanic in New York.",claude-haiku,True,high,[],"Both 'certificated' and 'certified' are semantically equivalent terms describing someone who has obtained official credentials, with 'certified' being more commonly used in modern English.",mistral-large-3,False,high,['CONTENT'],"The term 'certificated' is changed to 'certified', which are not exact synonyms and may have different implications."
